order_id,payment_sequential,payment_type,payment_installments,payment_value
ae9cea7635a780b7d610e7f6a56ace53,1,credit_card,6,226.95
dcd55caf6dcb4c4a54e6f09eecdb4822,1,debit_card,1,25.84
0943d27820129d9446a32ca20cf9bee1,1,credit_card,8,145.68
f294439a6719ccac91b6e2f25088dd1c,1,credit_card,3,32.93
67f05f6d7d84bf6e1abf7d7d8e8a41e3,1,credit_card,10,889.15
b5b411510c27795418ac5808a30054e0,1,credit_card,6,186.62
2c797872f1e3a01d1594281f5f3b7762,1,credit_card,1,79.95
d9e0e6c219155daf624e2cd31056d474,1,credit_card,1,31.88
1d2cab957f150e9edeb3e456cef96882,1,credit_card,1,102.97
c158e9806f85a33877bdfd4f607b72e7,1,credit_card,3,100.91
7540402478bad6d66e321312afecfe12,1,voucher,1,49.8
c274a2e17f75d6af15fc30bbdb0aa44c,2,voucher,1,60.0
68b4f0f2635234fcc9cbcd65b082e5b7,1,credit_card,10,156.49
599b4f476f3590d89be00a727812d390,1,credit_card,2,137.6
efd1e4f4a8dac1a7a89d72d8a683f6d9,1,credit_card,6,447.0
aea25973afa6e521393a98e850ebe672,1,debit_card,1,139.8
1758ad531fb74f63e2ce97f1791a1325,1,boleto,1,143.89
4fa933d3af1ace6329bd375b0be6398b,1,credit_card,5,52.97
eaaba54fc16f2f0c54cade87efc51932,1,credit_card,1,124.52
4b5706ed2d547df22ce04c0356b9cb99,1,credit_card,2,85.79
59ffc9b2c09392188ab671e0a67bdb3e,1,debit_card,1,171.34
e88333581538e25e87d48b2dbc1782b8,1,credit_card,3,137.75
dff50f88a838d34d966a0cf70f39a706,1,credit_card,1,78.9
b22f46d14bcfec19b69fd36b7c0842b2,1,boleto,1,377.46
093fb737d1bbfe9d3794b96acf28d546,1,credit_card,3,92.78
3bea71c4bc883f23291659b144e887a2,1,credit_card,2,150.15
6cb295459b579361f0b6186ce45a76e4,1,credit_card,2,68.43
9d2d64762e74b71c53ba0822341832a0,1,credit_card,2,223.31
1dc01549b7e7404a9663b7d77306c897,1,credit_card,2,100.0
d39a20e8a085ccb2be10bebd348614c2,1,credit_card,3,157.3
5a2aaa78e3c69a74dd64b28846deb199,1,credit_card,4,48.02
1832e58eef1866c5fbd21e7e927cb8cc,1,credit_card,2,82.16
386725597660fc7a49b706655de2ffdf,2,voucher,1,27.56
4bf9917773b973b77d02d12241387084,1,credit_card,8,367.11
4886c3effdbdd559f0f727957b9af0bc,1,credit_card,2,102.03
95e6c94960f10f4af53767f027c9eae5,1,credit_card,4,296.24
20e9f3d5d268869b86ccb6c13fec2dd0,1,credit_card,2,230.75
0c65b54ed2c147ffd0092eb2308ee63d,1,credit_card,4,61.1
8006800e5e68db2e9c4168dd8ce32b0e,1,credit_card,4,322.89
776dacaa12837ac069fdb198f46c7a78,1,credit_card,4,99.9
b2385a6b96543064201c7f066a2b9b56,1,credit_card,10,106.44
6098713f9480abe64f64dea083dac6b8,1,credit_card,3,102.13
1ada38b97a26793e53c1205050892669,1,boleto,1,98.37
b66034dfd4925b13cbe0fad3f068e618,1,credit_card,3,91.28
2c32c97550e1aef2feba6d0bfa3e2c37,1,credit_card,2,340.29
385a4528e6f5bbd617566cfd514d6720,1,credit_card,1,174.74
b986ced186e623c3fa979ee09cb4d300,1,credit_card,3,197.05
a2a0c616802ddf184bbf68107f4a9827,1,boleto,1,118.48
19c46428bc856e23d310e466a26e88b1,1,credit_card,3,285.76
b325a4afad33f2c09ba50df161457bdc,1,credit_card,8,138.57
83c76350df165cbfe7c4f88eb43c2f00,1,credit_card,2,42.58
edc531c3153d23614049077e7e1e6405,1,boleto,1,136.4
00e6bc6b166eb28b4502c1cad4457248,2,voucher,1,66.07
471f14841f8ced80a4c1c6dc08a32eec,1,credit_card,3,33.17
790bb4bb687fbe180a7a4228aa2c00ba,1,credit_card,5,167.88
d253964df13ce1e157cebc496a2b9017,1,credit_card,8,163.32
a57bebffbfa4ce3c72a856f94e1c589f,1,credit_card,3,55.09
4d15fa859019443a04411eea14fe841d,1,credit_card,1,66.05
d167a1099cf2b9ccd885c665394f5fd9,1,credit_card,3,70.82
4edaf27ed056e42729b2700dfd0dbccc,1,credit_card,4,87.71
181835eef0cb512ef4d11e3240815b95,1,credit_card,1,111.02
2a677120e5ddca4e25eea9768d3a67fe,1,credit_card,3,169.01
89e97436eb773d674dff53e707784585,1,boleto,1,49.64
91750e4d3d89e619cd557a6da400be06,1,credit_card,1,1.43
458fd3c506b852c0ceeb6e7c195ea437,1,credit_card,1,62.43
632d5f1544d56eb72ec8566d324f4d06,1,debit_card,1,27.75
cdd7d95ef2e9701ad29741c3f827bcd4,1,credit_card,4,141.96
74ebbb8c3eef6b29921c0022d89812f1,1,credit_card,1,39.01
f354a10235b5d253194c5285396abad1,1,boleto,1,217.06
5bf4e4543e94063b0fa469fd3a46e319,1,credit_card,5,59.0
90c1f1431bde35c669aa2ccb03f78553,1,boleto,1,93.3
4de19bb1b286e84a06c1d2eb2954b222,1,boleto,1,43.13
c8332aa7a15349000b30b596b50a98f4,1,credit_card,7,213.04
dc62c8d3266742ea5d47472b2c72b195,1,credit_card,1,169.62
c0bac39bc73eb88d7fe4e9d378d0b64d,1,credit_card,5,76.66
cf2c702bc3b60b945e5efb11e99c97ce,1,credit_card,1,48.21
5d897972f7c8ca3878faa6d297a0173e,1,credit_card,7,314.64
0c29ee02f432c35cb24a70317de6457c,1,credit_card,2,215.14
cb6dff9394d43eeebcff3c8caea9375a,2,voucher,1,61.37
6a5f6e137c8ecd4e1389645cfee6182b,1,credit_card,7,101.74
b198d16d5ba1cbacf02b4d54728314fa,1,boleto,1,365.6
d4861d672cf3a6d906cb2451d9265211,1,credit_card,7,143.77
a017bed18c5f129119f36a92642a1cc0,1,boleto,1,278.64
b0121f9117cd8f3e1d9fcfa7c21533d4,1,credit_card,4,815.95
96acc057158c055d3508b8379df12cea,1,debit_card,1,184.92
e11c61aa2d539f826865ea728496f6d4,1,credit_card,6,88.34
5374b46099586d58a0e7b55f0dd1371f,1,credit_card,4,45.11
abdd646748be1db80232f95e5f937154,1,credit_card,3,183.4
eb16f27e232c80b012a9b0f0d95a9f67,1,credit_card,2,45.96
00e365f4fc03d1098841af23d05c17a6,1,credit_card,3,194.33
e349cfe864fffc00009b4cdbdd3a95ec,1,credit_card,1,224.98
dc7ddd4a05f0c561ece12f352cc4cf33,1,credit_card,1,28.24
74a93edfa68b687b0e3697b4e20e4b80,1,credit_card,7,71.79
8944f7ffacbf68290782beb6f6d21ece,1,credit_card,10,122.46
eb3f49181d8f9fb967004f264af0b329,1,credit_card,3,101.2
82ea82026e50c602a0a88e158b8fa8d4,1,boleto,1,31.22
57017d14757e9d74934069673c5aaed0,1,credit_card,1,42.78
e413fcce1c572bf00dbaa61203d45afe,1,credit_card,4,50.24
a7224f3edaeba1830d4f98b1df4bbbf7,1,credit_card,2,32.42
eb23b9ffbd39df83ffd9b7e7dd6a00fe,1,boleto,1,230.13
2161b956d146a9bfd00fd463b69c6ba1,1,credit_card,4,89.17
f0b47dadd5f372c41ae2cab6c72877da,1,boleto,1,46.58
fe2a47da00335a2a5952630b366abb76,1,credit_card,5,122.48
412e78168592efba1bededb6122b7264,1,credit_card,3,51.87
4a91f42df2d4a84668e0c30d7880c7c0,1,credit_card,3,64.34
0573bd213dab1f238af912e296c83944,1,credit_card,9,96.8
3ce7418ccb9af136b4937f069601ab2f,1,credit_card,1,137.23
dc6cece6890d0a1710dff80a6f1090d9,1,boleto,1,116.94
0b365bbd59e2f75bea276c81bb916dcb,2,voucher,1,19.51
ececf780cb6aad2ed0ecc2d7f316a999,1,boleto,1,173.34
e35fda43bb9963155d19ccc348e92845,1,credit_card,3,194.24
73e934755292def8b6519b03f2230723,1,credit_card,2,49.06
0561429ac3333cdeaff4cdd6bd1ebfb6,1,boleto,1,51.14
9ae3c6624deb5b341037717c96283994,1,credit_card,3,201.96
87f5459154d93c683a3c80852ca35dc7,1,boleto,1,59.4
ef0dcf520a0a4634713a5ef4806433c2,1,credit_card,10,252.09
3925b740d70eb26c3aefd1cabe5c8143,1,credit_card,2,29.22
5b023700ca22594b76150412fb31d733,1,boleto,1,21.04
853468812125d147c0d34a9f11f2716d,1,credit_card,3,183.05
c5dad23638f05002b5af4579f0437709,1,credit_card,3,88.27
ae7dc97e75f7b915af6ef838d96df18a,1,credit_card,1,435.79
43b1a119dc947cc0fbf512a8763d2c15,1,credit_card,5,123.75
694c92324234f0d098a8766d1afa8449,1,credit_card,1,91.66
60c2fd4bd6d23ab4fa7a910b61dac591,1,credit_card,2,87.72
7ae485d40dde266f84845e1f34d74753,1,credit_card,1,27.77
aba560ab127e5b68433f34376747f9aa,1,credit_card,5,384.08
19642ea4acfa0cbb8b9a990449873396,1,credit_card,4,293.25
0e04c5cca5ec36abd1ab3b2c33fee74d,1,credit_card,10,163.55
58ddcc041323f47709f7e0b0a461c466,1,credit_card,3,193.41
e8844ed350d0a0556e982b89e2d727cb,1,credit_card,6,413.88
7f00712c268844b83fbb7db60193e5eb,1,boleto,1,156.4
6782d250639c09c7c4e49e3cf17828a2,1,boleto,1,77.6
b4e2b782ea1fa86d7abf9fc538af9005,1,credit_card,5,56.78
4f19a1eec8629269d786257709253fc9,1,boleto,1,157.22
2d268e4ebabcfdc515366a04056ae384,1,credit_card,1,96.62
a1a43def14457b1136b6fb625b7553aa,1,credit_card,1,24.02
77c885e668bc660993cbf7789930675a,2,voucher,1,50.31
103188b1afa4614c023b86344f79727b,1,credit_card,10,111.8
d8a3a8c458243721ca285392ac882c78,1,credit_card,10,425.24
6aa12b7bccdfe9396d5feb50030e1b3f,1,credit_card,4,86.02
af3825173c835f6748e0dfbbfa344d32,1,credit_card,2,135.82
21d032917e4ed1476f16ce92d0d8fdd4,1,credit_card,2,98.89
9fe67982918cf778dbf3cd0b582aff80,1,credit_card,1,66.72
c28d64b0e65c1fc17a65f6902f11226f,1,credit_card,8,82.56
810f2be64366fc23aa96accfc596ce3a,1,credit_card,4,205.28
60622e02fde39a42fe9654c41a6bba8d,1,debit_card,1,191.28
9cbc9568dccaf53e33a60ed966a8a94c,1,credit_card,10,162.15
5b93109649fd0855758bb61ef5fc3d37,1,credit_card,3,153.48
d0786289d91adc4ed348d7c1d6589013,1,credit_card,4,288.53
14d45fea1c20e4fd5c31dde983344115,1,credit_card,2,40.95
f59c32918a7251cf643f2ced55337569,1,boleto,1,596.27
1e4e642a89cc3c4bdbc8b9ac6299616a,1,credit_card,10,194.82
c6b834f817f95bd7f31d78814dbb14ac,1,boleto,1,203.23
a0f2abd22194d771e11728852ff988bd,2,voucher,1,77.97
dfd3b8be9c79b05f55241f6cd00a557c,1,boleto,1,168.45
b1503f3f344c66cf0a3bdc1e2a6e3fcb,1,credit_card,2,142.3
fbba9a57e45f4bd443598e6548ee329b,1,credit_card,3,84.57
a92eaaebe6f960031fa903ce6be59458,1,boleto,1,518.51
e5fe38521d772f4cd7ee3487ac6831c2,1,credit_card,2,569.82
9067ce8fd351c50adbb59319b9ef50d8,1,credit_card,3,87.5
20c9d2f6600c9b7f73d9d5f5c6314c06,1,boleto,1,55.6
b0e61103ba1dee7e3c3c31f68e62a3fb,1,credit_card,1,56.37
92719473371fb9439b386d53d12470a8,1,credit_card,3,70.15
a8afd16f413cdc294b7f9498e2ff667c,1,credit_card,1,66.22
06d77e4ba21f283252286b6a72fb8fe2,1,credit_card,5,96.35
a2f3817242b0d2b7404f5104ede3abcb,1,debit_card,1,171.06
5b163ebdd5ac559f04d06af2069e23d3,1,credit_card,4,48.01
0382a4a9c39917c21b842b7c15f4be23,1,boleto,1,70.49
f4a8cf5dcabdbe8dd7e65e1674db3015,1,boleto,1,158.3
6acb950e03dd47135b13ab25534934a5,1,boleto,1,55.09
18837d7b525922b9023193325e574a6c,1,credit_card,3,163.25
6df657a95f9bdff5c5c8552e4823d469,1,credit_card,6,61.74
a61122f2a4bb6c7479310694e0657167,1,boleto,1,21.71
4e9326cf30a794635ef805fca2801aaf,1,credit_card,6,356.88
03ef5dedbe7492bdae72eec50764c43f,1,credit_card,1,33.23
2f864e4c1471571ec2ea1476fa2ba42c,1,credit_card,1,108.31
d9e61dcd00568330306bd1733a413ae7,1,credit_card,2,66.85
f299ec6360351d71a661e17e4322500c,1,boleto,1,137.93
afcee0adfa39a03591a13aff66b87cb7,1,boleto,1,123.4
a8cb0d4e1f45d87965b1aaa5710c2461,1,credit_card,1,36.69
e8dbfb34a57fe34db02546aa50b56f10,1,credit_card,1,57.19
503835e65064755671a55973619b9eb7,1,credit_card,2,173.84
86730759997ebded9a8c14a211244a4f,1,credit_card,1,192.56
51ac545e2425e1bf7496c4494bfadcfa,1,credit_card,2,115.92
f3144b968537c3068bdd820f07160523,1,credit_card,1,74.16
36b1f4e20647a8599217e502c9ed45e0,1,credit_card,2,109.55
e5535466d23681cc97013097a0644150,1,credit_card,1,136.09
bbcde37a6b3008557c47e31e37523380,1,boleto,1,142.76
fbe1661023a94e53d4ec2c938e38c8f2,1,credit_card,2,28.5
6970a3865417daf2e16446623fe67db2,1,credit_card,10,102.82
d08eb402923cd72cb3b9f91028330de7,1,credit_card,1,82.33
0084209c576daad6ff4534902fcb4892,1,credit_card,8,85.14
ac09156639c3a0b85f197bda6a3f42d2,1,voucher,1,195.33
5ca62592256e82604cb922a22fd3b69b,1,credit_card,5,201.05
2355668b3f4f5c92b35d3aea796b9ba1,1,credit_card,1,129.47
ec2738d1b8cdc75fa4c9425432f5053c,1,boleto,1,85.8
185f9c92a4ee09b897dd441dd4c45a71,1,credit_card,6,178.27
