product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
f5c0c21094c05855d475bc3890adb6dd,automotivo,59.0,1116.0,3.0,450.0,16.0,5.0,11.0
b5b7b02332726bc71ed7ad7899bc3b58,cama_mesa_banho,58.0,119.0,1.0,3800.0,35.0,15.0,25.0
6f7400c1577bd99fb7c9cd196edb6ae2,moveis_decoracao,63.0,837.0,1.0,2800.0,43.0,5.0,30.0
bd18ba59efbfa196a7d315caf66e8efb,automotivo,58.0,450.0,2.0,300.0,20.0,16.0,16.0
fb931f000171a7ce4963df2a8bbfe82a,instrumentos_musicais,45.0,154.0,1.0,550.0,30.0,10.0,20.0
f7641ea085e47945ed59b892a0e2fb4a,cama_mesa_banho,58.0,280.0,1.0,875.0,34.0,23.0,42.0
544f4b7ff50d0cfa47e70a27458c8d95,beleza_saude,52.0,2492.0,1.0,150.0,16.0,6.0,11.0
9653bfe8d97baee3031ad3d15b73584b,automotivo,57.0,773.0,1.0,1350.0,30.0,5.0,20.0
72d68b642dd7c1a360b571d247989e25,informatica_acessorios,60.0,2298.0,4.0,525.0,19.0,11.0,20.0
c86dde6d75b1c5f5c6ac95000a63b7a7,cama_mesa_banho,55.0,384.0,1.0,1650.0,50.0,5.0,50.0
db42edb381d7ffe41a162d344fb1de53,moveis_decoracao,35.0,569.0,1.0,2400.0,30.0,30.0,30.0
8e8be416148735cd89189a866eaa5925,automotivo,58.0,719.0,6.0,3550.0,53.0,43.0,11.0
ff5ecb2f7628793844e861076ab8e467,brinquedos,41.0,215.0,1.0,450.0,45.0,15.0,35.0
90375e3ead4149e7ce79f04c8f6c0545,automotivo,63.0,1985.0,3.0,5900.0,35.0,12.0,20.0
6592908f0a4f6e2de91310126cd1b08d,telefonia,20.0,538.0,4.0,189.0,17.0,15.0,15.0
f7cb23f8a75e563a826b0121408db6a2,livros_interesse_geral,24.0,1495.0,3.0,300.0,24.0,3.0,18.0
e4d1cdc6559e08672c98c73a21305521,esporte_lazer,52.0,303.0,1.0,150.0,25.0,5.0,20.0
22776ebd2bfdf5f55499fd324862a673,automotivo,42.0,878.0,2.0,500.0,20.0,8.0,14.0
cb43c6e1c451902b51f4f4ff512302df,eletronicos,21.0,286.0,3.0,293.0,16.0,7.0,11.0
00d2fa6f2a87633084c8e0400d41a65a,cama_mesa_banho,41.0,312.0,1.0,18550.0,54.0,35.0,45.0
9102363e9fd5fc8fa4c0719ee704c89c,utilidades_domesticas,55.0,93.0,2.0,1300.0,37.0,37.0,37.0
48ceb46f15a81d0d872c973bfbe3055d,automotivo,45.0,916.0,1.0,8800.0,50.0,20.0,20.0
54c9eeb3eec23150e817e2048c9c4c31,informatica_acessorios,52.0,218.0,1.0,800.0,34.0,15.0,19.0
a96d7b91547c9d381eef6793af2c639e,ferramentas_jardim,52.0,768.0,2.0,2900.0,30.0,20.0,16.0
0891f8ac9e3d7252ec5c162da0b0b86c,utilidades_domesticas,55.0,309.0,2.0,500.0,16.0,10.0,12.0
92d9e76c3678dc402b5d1a49f1ccc7f2,cama_mesa_banho,60.0,624.0,1.0,2550.0,45.0,13.0,35.0
5da565cf3754fc1af23b842113c1321f,fashion_bolsas_e_acessorios,31.0,793.0,1.0,100.0,16.0,5.0,16.0
28ea12eefe401cceb76c6026abfbcd71,esporte_lazer,52.0,671.0,6.0,1300.0,25.0,30.0,40.0
d5aaa8920fc54584d11c60ca1c277713,esporte_lazer,58.0,528.0,2.0,150.0,20.0,4.0,12.0
58e8a50e5d8d31362600e27bb4cddc29,utilidades_domesticas,52.0,882.0,1.0,600.0,33.0,18.0,24.0
9271d2541a43f8db13d164887228a189,brinquedos,53.0,341.0,2.0,2933.0,39.0,27.0,33.0
8e8d71f2bb02bf4ebb57a8017789f98d,cama_mesa_banho,42.0,1048.0,5.0,3350.0,50.0,12.0,40.0
af9418dfcdd7f19b51906a2f32cd6bc0,cama_mesa_banho,59.0,289.0,1.0,2150.0,34.0,9.0,33.0
51ff363ff8346f0fb99858f2c0954231,esporte_lazer,49.0,752.0,1.0,200.0,20.0,7.0,14.0
e493b6001e292d2cdb2c6172bac9d0a4,moveis_decoracao,46.0,709.0,3.0,1300.0,50.0,30.0,30.0
16078eb07519685083510f372565ddc7,automotivo,49.0,2304.0,4.0,300.0,16.0,6.0,15.0
b3d072a13181cceaf88c1a8de7c6e73a,automotivo,56.0,1326.0,2.0,650.0,16.0,28.0,16.0
f55cd6a68f96c3041176998ce1850ff3,,,,,200.0,20.0,5.0,20.0
80e8fdeeef442f075fbc30aea71f0d3f,informatica_acessorios,49.0,1175.0,1.0,650.0,16.0,25.0,16.0
bea56a01c32ef9befa1a9914cca8fc1e,utilidades_domesticas,31.0,259.0,1.0,450.0,19.0,12.0,12.0
5c134d92a99c77b568ae488b28a04c45,construcao_ferramentas_seguranca,59.0,1812.0,4.0,200.0,16.0,16.0,16.0
62633ec6c321f244f230ae94e9864d6a,telefonia,51.0,1350.0,1.0,125.0,21.0,6.0,14.0
7824bce065d8704739ac0fc0c8135d04,beleza_saude,54.0,353.0,2.0,7400.0,34.0,25.0,17.0
63dfa8b12200610ed7b5e41d3c888a25,cama_mesa_banho,59.0,146.0,2.0,1250.0,34.0,6.0,41.0
4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43.0,1002.0,3.0,10150.0,89.0,15.0,40.0
8b52d90d2e8716dad633486c6cc94ecf,telefonia,48.0,504.0,3.0,408.0,14.0,16.0,15.0
2f20a2013902657c0800ddf524514e4e,cama_mesa_banho,55.0,392.0,1.0,1450.0,20.0,30.0,26.0
fe406983ad8b9e20a5b18801f39ece27,cama_mesa_banho,43.0,410.0,1.0,3213.0,49.0,19.0,42.0
5aadf21c27e505224812c9b055031c73,utilidades_domesticas,15.0,267.0,1.0,600.0,16.0,23.0,11.0
8ec2aeacda2a58c1e118e8c1ea90c605,informatica_acessorios,40.0,866.0,1.0,150.0,16.0,16.0,16.0
84de44e3c2ce8920c251f5d48aac6132,moveis_decoracao,49.0,962.0,1.0,2050.0,25.0,77.0,15.0
59526429f5ef2fd355737bd1883f7856,automotivo,60.0,932.0,3.0,700.0,25.0,25.0,25.0
c86f95986c7050bf988aed62520093e7,beleza_saude,57.0,1550.0,1.0,3700.0,22.0,22.0,22.0
c2ad928095a0d199c4d44b2194119ce2,papelaria,52.0,298.0,1.0,200.0,16.0,6.0,11.0
0723afa6f9a5a11c512396db0bb03051,papelaria,54.0,391.0,2.0,475.0,40.0,35.0,26.0
dad033afaf01ca7098672af45bdd3400,brinquedos,60.0,1235.0,3.0,1200.0,28.0,13.0,21.0
4e0dbe365a79679e8072f9ce716d3f5d,utilidades_domesticas,54.0,808.0,7.0,6125.0,40.0,23.0,25.0
b67841db204fe56a1b7d0b4d7c6fca8b,relogios_presentes,51.0,484.0,2.0,250.0,18.0,12.0,17.0
108fa3ef6742ead062d9ad59b471ce26,relogios_presentes,50.0,1263.0,2.0,400.0,16.0,11.0,12.0
710b7c26b7a742f497bba45fab91a25f,utilidades_domesticas,59.0,1933.0,1.0,1850.0,16.0,25.0,12.0
d3b6a4e19012dd1e65f587d3be501fc1,market_place,36.0,381.0,4.0,100.0,16.0,9.0,11.0
b44922681ddcd1565a9d62932f20dcfe,,,,,200.0,16.0,2.0,11.0
0906a34d45f9f37ebc1f2aa5ad4582c4,cama_mesa_banho,52.0,372.0,1.0,650.0,16.0,10.0,16.0
f21f412e0f365a657f34ec9e2c124353,utilidades_domesticas,32.0,909.0,5.0,400.0,17.0,10.0,17.0
8bab563be2e3316280e3990af91da7b7,eletronicos,49.0,190.0,1.0,133.0,18.0,11.0,14.0
56ebd551a33ae8e9955d1f8a4c37ef52,cine_foto,26.0,2521.0,3.0,1650.0,78.0,14.0,14.0
ba4f075aeb56726d1cf52b7ca557ca70,esporte_lazer,52.0,383.0,2.0,350.0,20.0,12.0,14.0
eb9962da8bc1136b2c1492184723ce26,esporte_lazer,59.0,806.0,3.0,600.0,95.0,15.0,15.0
dc5fd9c9989813f354c865854be80178,informatica_acessorios,56.0,388.0,2.0,125.0,14.0,11.0,11.0
2f785af0f4f132585052347521b90b29,beleza_saude,46.0,456.0,1.0,529.0,20.0,18.0,16.0
0ef32bf6866d39b5b0ae604798ecdae4,pet_shop,43.0,349.0,1.0,100.0,27.0,9.0,26.0
f324dfdc1e7097c078c8b2e3fb1dce0e,cama_mesa_banho,49.0,310.0,1.0,5600.0,45.0,20.0,37.0
0992c6cba95a13bfa68ea7d5e22d478b,ferramentas_jardim,42.0,671.0,1.0,3850.0,29.0,12.0,24.0
13b65def7883556df481f81caf3908c2,cama_mesa_banho,57.0,627.0,1.0,1000.0,16.0,10.0,16.0
88e59749c8b39fd1a9b7458147e0dc62,utilidades_domesticas,46.0,686.0,2.0,4100.0,55.0,16.0,30.0
0ca31cd8916e06a977f3596faddc6852,automotivo,60.0,703.0,6.0,9050.0,56.0,11.0,32.0
6cff6d6aec600f9164a32e927f72a6fa,esporte_lazer,48.0,262.0,1.0,600.0,22.0,15.0,22.0
0f96cb6fd0ba832f2d7a21d13b251526,informatica_acessorios,49.0,1245.0,1.0,2200.0,18.0,25.0,18.0
9aa27aaecd804beb57af8e700fd6e681,bebes,32.0,602.0,1.0,250.0,23.0,5.0,38.0
804f35d5834309996feeeb8a7ac361cd,pet_shop,56.0,837.0,1.0,1000.0,60.0,11.0,50.0
a24198acc2d0e8240c40d914bd18df04,esporte_lazer,42.0,1006.0,1.0,970.0,20.0,19.0,18.0
1713e5b60dfb5b779fd077af351624c0,eletrodomesticos,52.0,235.0,3.0,450.0,35.0,14.0,25.0
862e1c1b2c4a148c5a5b23dc0ced1fba,beleza_saude,52.0,1009.0,1.0,200.0,20.0,10.0,20.0
ceaaba49ab70be78825371ede54f32b4,perfumaria,44.0,99.0,1.0,600.0,20.0,20.0,20.0
9d967d813d8be59b6b5b21dc823155b4,utilidades_domesticas,46.0,879.0,3.0,9900.0,40.0,30.0,35.0
74b37d6e66e61aa0e4a79209aa28ccf2,moveis_decoracao,48.0,2023.0,2.0,600.0,68.0,8.0,13.0
83ee94d59dffaab56d55b5766c6d1211,automotivo,37.0,498.0,1.0,400.0,20.0,10.0,15.0
ea650c84a7d5aaf2a2c5f1b108de8f7c,telefonia,45.0,56.0,1.0,50.0,16.0,14.0,15.0
1b9f1774447f0b4aef58c96227324048,moveis_decoracao,49.0,633.0,2.0,50.0,16.0,3.0,11.0
3bb3e5caf47c7e92ed97227247e942a8,cama_mesa_banho,43.0,1362.0,1.0,3000.0,40.0,9.0,32.0
a2cc1ca6628697fcdaa51066d6aa3014,utilidades_domesticas,56.0,729.0,4.0,1600.0,16.0,27.0,40.0
f1f0860095cfa6521eb73bd997599888,moveis_escritorio,35.0,2245.0,1.0,15200.0,58.0,28.0,58.0
2be8ecb5cd02ca1391e177e38963fe9a,telefonia,58.0,486.0,1.0,100.0,16.0,6.0,12.0
25a69adae1b354beb056d4b740e841cd,cama_mesa_banho,50.0,762.0,2.0,900.0,30.0,4.0,20.0
2fcbaee260e3146369f5e4f2b2abe551,ferramentas_jardim,41.0,867.0,3.0,2000.0,45.0,18.0,12.0
2eefd8ed7a9782380fe14a1efdec7418,moveis_decoracao,29.0,1270.0,1.0,600.0,20.0,10.0,20.0
aac7416c2efb28528e5cf18c1f582053,brinquedos,44.0,71.0,2.0,800.0,39.0,30.0,29.0
ca96d665a6e7038a569277e6e1d34cbe,utilidades_domesticas,44.0,676.0,2.0,500.0,37.0,13.0,37.0
10c4eaf55e7f131da4a031ab54b62274,cama_mesa_banho,59.0,289.0,1.0,3950.0,40.0,12.0,38.0
c6bf4cdc2fc9ca1189d18f026d95af07,utilidades_domesticas,58.0,1237.0,5.0,5250.0,81.0,13.0,31.0
e3e6b07f8e08fc8862ab0fcaf76dbde4,construcao_ferramentas_construcao,59.0,342.0,2.0,150.0,20.0,6.0,20.0
2d915801b31f1140810a5bfe56f40276,cama_mesa_banho,60.0,325.0,1.0,1650.0,45.0,15.0,35.0
3f40e0e434d939f380a29f5e863cfb9f,pet_shop,58.0,2448.0,2.0,1650.0,45.0,8.0,40.0
a7329b3e52d13627c92b24a745e70873,moveis_decoracao,62.0,1702.0,1.0,800.0,60.0,11.0,11.0
4a52073965ad17f345f579bdbdbabd74,perfumaria,58.0,301.0,1.0,350.0,16.0,5.0,11.0
36af22070302e9864c747cfc1f76dce9,ferramentas_jardim,59.0,1543.0,4.0,15500.0,33.0,20.0,80.0
b0adc96f418350c23fa6ce8a1d0aa328,beleza_saude,49.0,221.0,1.0,613.0,20.0,7.0,11.0
afe03a970bfcfb89d67682980d6ffed5,papelaria,52.0,756.0,5.0,450.0,18.0,18.0,18.0
9c8d6227bbe62913ca96217005540fda,esporte_lazer,35.0,274.0,2.0,500.0,25.0,20.0,20.0
fdd6cd13962a20732851bc7cefd37549,cama_mesa_banho,53.0,190.0,1.0,350.0,36.0,4.0,25.0
5b71073dc2a8c72a945d7c5000c3c199,bebes,35.0,265.0,1.0,218.0,18.0,19.0,17.0
434487f82b5c35646bd8155cf1946179,alimentos_bebidas,25.0,385.0,1.0,600.0,16.0,16.0,11.0
664a3e65f7a940066cd9881c28c47f57,musica,51.0,1321.0,1.0,200.0,22.0,4.0,16.0
c91a4838537a5f096143003b1a72ec58,brinquedos,29.0,165.0,2.0,700.0,35.0,16.0,25.0
d103a59e482517dd37f6865b1bf5499d,ferramentas_jardim,55.0,1209.0,3.0,1650.0,25.0,25.0,20.0
c7fd13b5e515bffdab855d0812842edb,moveis_decoracao,46.0,490.0,2.0,1350.0,30.0,20.0,20.0
4ceab0364ce2bef8363b89f4719bbff7,cama_mesa_banho,57.0,296.0,1.0,2100.0,53.0,27.0,40.0
cc3361c59c7af3bd862f41df044549e0,eletroportateis,49.0,588.0,1.0,6600.0,41.0,38.0,28.0
20c7734379b9740b6ac065132d5a353c,papelaria,49.0,373.0,1.0,550.0,16.0,10.0,15.0
0cb3a271c0da633b811ac57f0c63d48d,utilidades_domesticas,52.0,902.0,2.0,2850.0,16.0,33.0,12.0
266bd39cb9a2ea456f82d4175e6306c4,esporte_lazer,44.0,979.0,2.0,7150.0,90.0,20.0,25.0
4757a525c7f6a182f4c63e23686a092d,consoles_games,50.0,1220.0,4.0,900.0,30.0,15.0,22.0
c4b925e40f11289063a854c47aaef129,eletronicos,39.0,286.0,3.0,100.0,20.0,20.0,20.0
3b91132e7eebaa17b615edbcdb5baa8e,construcao_ferramentas_seguranca,45.0,1312.0,1.0,700.0,18.0,23.0,19.0
f0424e66b65e73c95273f64fa036f3f5,utilidades_domesticas,37.0,409.0,2.0,8600.0,38.0,28.0,32.0
722f84416177a451c3be217ef8ffa082,moveis_decoracao,57.0,849.0,1.0,19200.0,58.0,40.0,50.0
0ec6e7e13e4987eee4e1081a3472f5b6,moveis_decoracao,55.0,672.0,1.0,1550.0,60.0,30.0,30.0
cad04bbd56e9e1392a586f51477a7e3b,utilidades_domesticas,42.0,1158.0,2.0,550.0,60.0,10.0,15.0
8a4505505378c8f5d983f3201e9c25da,beleza_saude,47.0,1400.0,1.0,325.0,19.0,20.0,18.0
06e73ddcb54620a36bfdb2e073c4dc40,fashion_bolsas_e_acessorios,48.0,357.0,5.0,150.0,16.0,9.0,11.0
884544808d4c1b6c5051646a85330fa5,telefonia,60.0,606.0,2.0,150.0,16.0,5.0,11.0
f0effb9347ed5787c680f4c756f0bbdb,papelaria,38.0,852.0,1.0,462.0,18.0,13.0,14.0
845968d70e40e2ceece1bc1d3f5812d7,cama_mesa_banho,60.0,389.0,1.0,400.0,16.0,10.0,16.0
2da442c298a7943c6787953d7f42b911,cama_mesa_banho,53.0,688.0,1.0,1133.0,28.0,6.0,20.0
955ef07f4e61b2033c9d6af6a6b61783,cama_mesa_banho,54.0,290.0,1.0,1700.0,34.0,9.0,33.0
7db0be610d29a1eef23666fd3da04544,cama_mesa_banho,44.0,171.0,1.0,1200.0,45.0,10.0,15.0
6e9c52b407fea24064f7ab2b144fbf8c,bebes,56.0,1395.0,7.0,13575.0,71.0,81.0,44.0
6eb364d89e0060b1e8941218b5390416,eletronicos,55.0,234.0,1.0,100.0,20.0,7.0,12.0
6aef77cdfe08cd913ecf82f04149e0d3,beleza_saude,37.0,293.0,1.0,800.0,40.0,40.0,40.0
ec222365cd276f7e9c328d64f023c6ac,eletrodomesticos,50.0,200.0,3.0,250.0,27.0,13.0,17.0
7b67d49bc14fc6014038578cb4eca3cd,automotivo,48.0,683.0,2.0,1450.0,20.0,20.0,20.0
4e0d588f8e002f2bad9cbe0b8f66f6f6,,,,,200.0,25.0,5.0,15.0
c9c455f9fd8ca66d3ff7f90a249753b4,esporte_lazer,63.0,1599.0,5.0,500.0,25.0,14.0,22.0
738e3bc419b014194ec3587e2321bf61,automotivo,48.0,334.0,1.0,500.0,30.0,30.0,30.0
c5f80e9b4f6f51bc7cdb5d004643262a,beleza_saude,58.0,767.0,5.0,8900.0,38.0,88.0,30.0
7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,60.0,1800.0,7.0,9900.0,60.0,50.0,20.0
321cea6c65a44a9abde31f677f976c63,cama_mesa_banho,33.0,247.0,1.0,1450.0,38.0,18.0,29.0
494e28e86f2b12df2d95e9d55266ef4a,telefonia,53.0,496.0,2.0,90.0,19.0,3.0,11.0
caf864611f0c6a9c238876119d725182,brinquedos,13.0,574.0,1.0,1575.0,37.0,14.0,27.0
16e1eefb15c1601a11fefb18fd3d6036,cama_mesa_banho,60.0,530.0,8.0,1225.0,43.0,38.0,37.0
521682cf03ee68298c76c63ebd8a2f0f,instrumentos_musicais,42.0,2115.0,2.0,125.0,16.0,3.0,12.0
008686d56f4c85b987a4c24a286834c1,cama_mesa_banho,44.0,216.0,1.0,2200.0,37.0,10.0,32.0
09b72772aef83d207e149857fc22dbd3,papelaria,53.0,288.0,1.0,1500.0,20.0,50.0,40.0
592cc6634d2c783d297effc0b828bc37,eletronicos,57.0,1198.0,2.0,250.0,20.0,20.0,20.0
057df564fda79ad8fa5e1928dfbe3e8c,cool_stuff,47.0,867.0,1.0,300.0,25.0,10.0,20.0
7dffa5a576c3022da3db58e3b829f886,relogios_presentes,54.0,395.0,2.0,550.0,25.0,13.0,25.0
1a986b4015f20a3c26d8573a46dcf65e,cool_stuff,46.0,269.0,1.0,300.0,34.0,5.0,27.0
6bb340ddddf26fad46161b199d171cdd,telefonia,51.0,2113.0,1.0,529.0,21.0,15.0,23.0
d4cd62aeff97bcd3154deb9488f0cc5c,beleza_saude,15.0,726.0,1.0,450.0,16.0,2.0,11.0
6aa9740a46ea4e7de763a1ab64e2a8d4,papelaria,59.0,91.0,2.0,500.0,20.0,30.0,20.0
72d4a1fccf33a998eb237a97be04c032,moveis_decoracao,63.0,360.0,3.0,2200.0,30.0,12.0,32.0
256c61261c818dab727fa2a60d8964ca,moveis_escritorio,53.0,1092.0,1.0,8638.0,51.0,62.0,26.0
a25583531530c0913ea4dee2c5c73685,perfumaria,30.0,138.0,1.0,150.0,20.0,7.0,20.0
b71bc7e6eb8878eb552d6a009097238d,automotivo,37.0,305.0,3.0,1150.0,30.0,20.0,30.0
9c522bd0c17e3f233d657b8faec798b6,automotivo,60.0,865.0,6.0,2050.0,30.0,25.0,30.0
dddeb2ee7ac86f0b08c51249f8f329ec,moveis_decoracao,54.0,198.0,5.0,1350.0,30.0,25.0,25.0
01849445c151d94a1f0cfff03c9ed154,cama_mesa_banho,60.0,146.0,2.0,1200.0,34.0,6.0,41.0
062907032db5e0c065bab136233a9544,cama_mesa_banho,52.0,544.0,1.0,606.0,30.0,9.0,28.0
70adb75b3b2e86cffbb697c90867c3f3,moveis_decoracao,31.0,437.0,2.0,100.0,65.0,11.0,11.0
ff7b4560eaf93a8848cd5fde641f39c6,relogios_presentes,60.0,697.0,2.0,250.0,16.0,11.0,12.0
db9f62e6fb453028d58b26fa46c56d31,bebes,35.0,408.0,1.0,100.0,20.0,6.0,15.0
879b84c7cf2433c4fa8f416a780109a8,brinquedos,47.0,909.0,3.0,200.0,20.0,25.0,25.0
34502b3a0c6af7c9b8bce8a8af0aa048,cama_mesa_banho,54.0,265.0,1.0,1500.0,38.0,13.0,31.0
bc137217dc0cb0559a1f46e0500f50b6,bebes,38.0,596.0,2.0,300.0,30.0,8.0,12.0
81a7ce9e5b3c92b523c22a4d3d3e05f4,utilidades_domesticas,60.0,213.0,1.0,450.0,16.0,30.0,11.0
85c39c98aac0283cda6c5e6721749c8b,papelaria,43.0,482.0,2.0,550.0,20.0,20.0,20.0
89fe9f3c22efcfa4bd05c0cf71c70a18,pet_shop,53.0,482.0,2.0,200.0,18.0,9.0,14.0
72d3bf1d3a790f8874096fcf860e3eff,brinquedos,57.0,341.0,2.0,583.0,20.0,21.0,20.0
34cccfd20accc19f71b0eecf4106331b,esporte_lazer,34.0,839.0,1.0,117.0,16.0,11.0,12.0
43a888fc6acdffc23011578f63d5f045,moveis_decoracao,63.0,308.0,2.0,1200.0,30.0,30.0,30.0
6ef1b4541a8b88076d3833f127617025,relogios_presentes,39.0,361.0,2.0,400.0,21.0,14.0,14.0
7374fc6499912f1f91f7cc2bbddb0869,instrumentos_musicais,54.0,1012.0,2.0,1925.0,21.0,18.0,15.0
48cf041a87beac458328d395d035515a,telefonia,58.0,428.0,2.0,150.0,19.0,4.0,11.0
4ed86bcb86407328452ac1c5b3b89d67,bebes,59.0,255.0,2.0,500.0,30.0,8.0,35.0
c9dbe2eec19a8093cb5ac57486531c18,cama_mesa_banho,55.0,124.0,1.0,1375.0,30.0,6.0,22.0
4b6b3a7072d549354c3743dedbf4170a,relogios_presentes,60.0,160.0,3.0,350.0,16.0,2.0,20.0
f06eacf8d7279dfb3018a75f7ce08840,automotivo,52.0,561.0,2.0,900.0,56.0,12.0,16.0
8a83947ee16d41d5e83dd90b7d28caee,esporte_lazer,57.0,376.0,5.0,700.0,60.0,8.0,17.0
6c8b2975a4a05d1f36948b20753b29ca,ferramentas_jardim,47.0,895.0,9.0,1500.0,45.0,10.0,35.0
b88dd8936e5b854a19d8601fe9699cab,moveis_decoracao,37.0,515.0,1.0,800.0,16.0,23.0,16.0
0a8611ab07b16ada9f45900722ed0e5d,cama_mesa_banho,60.0,617.0,2.0,683.0,57.0,4.0,28.0
0bde5c9ff4a756aed7fe09a8a3bb0dfd,pet_shop,29.0,363.0,1.0,12450.0,69.0,36.0,30.0
d654b576d9c9844bd7f6468421a38f48,automotivo,52.0,840.0,8.0,2600.0,20.0,40.0,40.0
81ec0756335856bf7e5bd40073652c44,esporte_lazer,60.0,326.0,5.0,600.0,40.0,20.0,20.0
e256d05115f9eb3766f3ab752132a4e2,informatica_acessorios,42.0,399.0,1.0,740.0,26.0,15.0,19.0
ff185e3474ddf11f1c87316de80f24b7,fashion_bolsas_e_acessorios,54.0,549.0,2.0,200.0,16.0,3.0,17.0
006508eabcc19ae52ed87323124ad0e9,construcao_ferramentas_seguranca,50.0,984.0,2.0,246.0,22.0,15.0,19.0
8d4ad4de724b1ef73a5678900ac69644,informatica_acessorios,46.0,1418.0,4.0,459.0,26.0,18.0,16.0
612f9101c59a6a365b661f2546fdceda,pet_shop,46.0,845.0,1.0,500.0,25.0,20.0,20.0
b917d488bd4ad4225f8d046a32e2d122,pet_shop,63.0,687.0,2.0,200.0,20.0,10.0,20.0
aece157b74fa793277ecc4e94bedf9a0,papelaria,59.0,226.0,5.0,8150.0,35.0,60.0,40.0
a3ade87bbaa7f21569a935c8e3ab5b71,moveis_decoracao,58.0,185.0,1.0,900.0,35.0,3.0,26.0
592622a6e083df9d90d48ee459f6ed80,beleza_saude,34.0,1339.0,1.0,175.0,19.0,18.0,18.0
8ae2a62356fe10b4261e16268508ddb5,malas_acessorios,47.0,397.0,1.0,4100.0,30.0,35.0,40.0
366980848ec5025f19199579ff57bd6d,construcao_ferramentas_construcao,54.0,657.0,1.0,3800.0,27.0,7.0,27.0
4ae289635418a8110ea2d5fb86472c63,utilidades_domesticas,50.0,448.0,4.0,1950.0,35.0,29.0,12.0
3f1a72ca5261f897ba5ec6370f37151b,relogios_presentes,48.0,709.0,6.0,547.0,21.0,12.0,16.0
7104eafd29c0b00fe99250034af0d978,consoles_games,48.0,2532.0,3.0,998.0,27.0,13.0,24.0
07ffc018eaf23e086370dea42c74077b,construcao_ferramentas_jardim,55.0,2039.0,5.0,185.0,21.0,7.0,14.0
ffd2365fb8224dc66883df9351d65deb,relogios_presentes,60.0,630.0,2.0,333.0,16.0,12.0,13.0
ec3a3abf1c577856f4dafa59c126dccd,moveis_decoracao,51.0,1941.0,4.0,2400.0,105.0,3.0,70.0
766be6c33b2024c3e45a2a9bb706f718,esporte_lazer,46.0,633.0,2.0,900.0,28.0,25.0,25.0
cbbc2be2dd13b09f354a19a987e05924,moveis_escritorio,60.0,1252.0,1.0,7850.0,52.0,51.0,17.0
7d603b9650fad957621945c193cc2df3,utilidades_domesticas,45.0,1232.0,2.0,917.0,29.0,16.0,16.0
fa052b8f8028fd0a75b6b2671b1e1cfb,moveis_decoracao,56.0,1180.0,3.0,400.0,50.0,3.0,25.0
849bbcb8cdb844f1cb82330de929a1e5,malas_acessorios,48.0,595.0,2.0,1400.0,33.0,16.0,45.0
6716bacdbe7f9fe15a010be19fc29cce,moveis_decoracao,59.0,1953.0,1.0,850.0,69.0,11.0,11.0
0fdfe56a4dfd7aab5a321fe89f7fc63d,cama_mesa_banho,54.0,190.0,1.0,1350.0,35.0,15.0,25.0
eeeb2241b2cde4b94bc73dbc8e5c7586,esporte_lazer,45.0,1322.0,2.0,500.0,26.0,16.0,21.0
0bd5c2b2dd207f23739a694f006d63e6,moveis_decoracao,28.0,1209.0,2.0,2000.0,80.0,20.0,20.0
c91906227d5fd5c07a47510e1651e46c,bebes,44.0,487.0,1.0,13250.0,62.0,47.0,32.0
9f51209599d82cd4c08f2d1c9442f507,esporte_lazer,58.0,380.0,1.0,475.0,20.0,6.0,12.0
08922ac36480e00c6972216735d44693,relogios_presentes,55.0,184.0,6.0,300.0,16.0,2.0,11.0
33fd25c03ded294654c7d7ed6677c475,utilidades_domesticas,41.0,874.0,1.0,4213.0,35.0,17.0,22.0
eb973cc4544c2ff1016bcaf981ca1f18,utilidades_domesticas,56.0,1033.0,5.0,600.0,24.0,6.0,16.0
80ba61cb89c5cc6f704b91b30fae834c,brinquedos,45.0,231.0,6.0,400.0,20.0,20.0,20.0
917afb4390e71cdc8adba6dfdb9523d4,automotivo,55.0,651.0,5.0,6300.0,78.0,4.0,47.0
b92a7304ebad1ca5b393b53b2de5c70a,moveis_escritorio,55.0,1292.0,1.0,9725.0,53.0,52.0,17.0
4a69179fab5ff745a1fc23748d65551e,beleza_saude,51.0,1294.0,2.0,1025.0,21.0,10.0,16.0
bb56f93a193b61dbb3ccc35c2cdd317d,moveis_decoracao,60.0,903.0,1.0,700.0,22.0,22.0,11.0
4611bb7e0ac415d6ae411925356bc93a,telefonia,55.0,518.0,1.0,150.0,18.0,4.0,11.0
58b9219b342b712be58665cdeff68b30,beleza_saude,35.0,772.0,1.0,200.0,16.0,12.0,11.0
f3ce47ccf98da2906f6b8b1387618e07,utilidades_domesticas,59.0,987.0,1.0,10250.0,35.0,50.0,35.0
210a8305d79b2f5719cbafb2c026797f,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0,20.0
e2ea268601d73de5126e2616e00be1cc,automotivo,58.0,92.0,2.0,100.0,16.0,8.0,16.0
e9e8ec421793c31261cde20786e9ff16,malas_acessorios,27.0,512.0,6.0,5000.0,50.0,45.0,25.0
01217a683550744160a91eaa46a92305,perfumaria,58.0,468.0,4.0,1300.0,25.0,20.0,16.0
